计划出库日期,销售订单,送货站点名称,最早收货时间,最晚收货时间,经度,纬度,方量,线路名称,配送顺序,预计送达时间,预计离开时间,距离,行驶时间,线路单边里程,线路时间(单边),线路方量,最晚离仓时间,车型
2025-06-30,OM25062900001504,重庆市九龙坡区公路事务中心,2025-06-30 06:20:00,2025-06-30 06:50:00,106.381747,29.407871,0.0,V007线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,48.185,35.7,48.185,55.7,111.259,2025-06-30 05:44:00,小型面包车
2025-06-30,OM25062900003940,园林技工学校-教师,2025-06-30 06:10:00,2025-06-30 06:30:00,106.529903,29.539833,0.0,V001线,1,2025-06-30 06:10:00,2025-06-30 06:30:00,32.233,30.1,35.798,120.1,212.262,2025-06-30 05:40:00,小型面包车
2025-06-30,OM25062700006559,幼儿食材,2025-06-30 07:20:00,2025-06-30 07:40:00,106.524603,29.541083,0.0,V001线,2,2025-06-30 07:20:00,2025-06-30 07:40:00,3.565,6.3,,,,,小型面包车
2025-06-30,OM25063000002185,重庆市钱大妈供应链管理有限公司,2025-06-30 15:34:00,2025-06-30 16:34:00,106.38609,29.680634,0.0,V002线,1,2025-06-30 15:34:00,2025-06-30 16:03:00,0.932,2.1,44.239,93.82,1292.844,2025-06-30 00:00:00,小型面包车
2025-06-30,OM25063000000175,重庆客百年农产品经营有限公司,2025-06-30 16:00:00,2025-06-30 18:00:00,106.278841,29.390591,0.0,V002线,2,2025-06-30 16:32:00,2025-06-30 17:06:00,43.307,29.4,,,,,小型面包车
2025-06-30,OM25062800005250,中国人民解放军重庆市九龙坡区武装部（市区指挥中心）,2025-06-30 05:10:00,2025-06-30 05:30:00,106.518865,29.504375,0.0,V003线,1,2025-06-30 05:10:00,2025-06-30 05:30:00,38.198,29.4,163.083,276.7,1402.631,2025-06-30 04:41:00,小型面包车
2025-06-30,OM25062900004496,重庆市公安局巴南区分局业务技术用房食堂,2025-06-30 06:20:00,2025-06-30 06:30:00,106.540238,29.37809,0.0,V003线,2,2025-06-30 06:20:00,2025-06-30 06:40:00,19.677,25.9,,,,,小型面包车
2025-06-30,OM25062900005147,考试中心（西南基地肉）,2025-06-30 07:00:00,2025-06-30 07:30:00,106.670156,29.633609,0.0,V003线,3,2025-06-30 07:18:00,2025-06-30 07:38:00,57.781,37.8,,,,,小型面包车
2025-06-30,OM25062900003772,通远航务东区干副,2025-06-30 06:30:00,2025-06-30 08:30:00,106.658675,29.698841,0.0,V003线,4,2025-06-30 07:52:00,2025-06-30 08:12:00,11.919,14.7,,,,,小型面包车
2025-06-30,OM25062900004521,重庆第二师范学院-2楼,2025-06-30 08:20:00,2025-06-30 09:00:00,106.581872,29.517908,0.0,V003线,5,2025-06-30 08:57:00,2025-06-30 09:17:00,35.508,44.8,,,,,小型面包车
2025-06-30,OM25062900004323,重庆市凤鸣山中学-3楼,2025-06-30 06:00:00,2025-06-30 06:01:00,106.455654,29.535218,0.0,V004线,1,2025-06-30 06:00:00,2025-06-30 06:40:00,27.564,21.7,32.952,122.2,488.041,2025-06-30 05:38:00,小型面包车
2025-06-30,OM25062800002520,沙环卫-环卫处食堂,2025-06-30 06:40:00,2025-06-30 07:00:00,106.479904,29.554766,0.0,V004线,2,2025-06-30 06:50:00,2025-06-30 07:40:00,5.388,10.5,,,,,小型面包车
2025-06-30,OM25062900002572,两江小博士幼儿园-学生,2025-06-30 05:50:00,2025-06-30 06:10:00,106.561772,29.607034,0.0,V005线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,30.273,24.5,53.586,184.5,523.115,2025-06-30 05:26:00,小型面包车
2025-06-30,OM25062900001261,重庆市公安局特勤局,2025-06-30 06:30:00,2025-06-30 06:50:00,106.519062,29.606843,0.0,V005线,2,2025-06-30 06:30:00,2025-06-30 07:05:00,5.584,11.9,,,,,小型面包车
2025-06-30,OM25062800005306,川仪自动化股份-办公室,2025-06-30 07:20:00,2025-06-30 07:30:00,106.499266,29.620207,0.0,V005线,3,2025-06-30 07:20:00,2025-06-30 07:40:00,6.732,8.4,,,,,小型面包车
2025-06-30,OM25062700005725,中信银行-金州支行（日配）,2025-06-30 08:10:00,2025-06-30 08:30:00,106.551843,29.650122,0.0,V005线,4,2025-06-30 08:10:00,2025-06-30 08:30:00,10.997,15.4,,,,,小型面包车
2025-06-30,OM25062900003470,重庆市爆破工程建设有限责任公司,2025-06-30 05:00:00,2025-06-30 05:30:00,106.538333,29.575092,0.0,V006线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,28.214,29.4,49.168,201.3,627.701,2025-06-30 04:31:00,小型面包车
2025-06-30,OW25062700000092,交大幼-荤食类,2025-06-30 06:30:00,2025-06-30 07:00:00,106.580033,29.494323,0.0,V006线,2,2025-06-30 06:30:00,2025-06-30 06:50:00,14.079,21.0,,,,,小型面包车
2025-06-30,OM25062700002578,中国烟草总公司重庆市公司巴南分公司,2025-06-30 06:50:00,2025-06-30 07:10:00,106.543839,29.473039,0.0,V006线,3,2025-06-30 07:02:00,2025-06-30 07:52:00,6.875,11.9,,,,,小型面包车
2025-06-30,OM25062700006267,安诚财产保险股份有限公司-2楼,2025-06-30 05:25:00,2025-06-30 05:45:00,106.57571,29.580888,0.0,V008线,1,2025-06-30 05:25:00,2025-06-30 06:45:00,32.666,26.6,51.728,246.6,412.588,2025-06-30 04:58:00,小型面包车
2025-06-30,OM25062900000994,重庆金融街融迈置业有限公司,2025-06-30 06:50:00,2025-06-30 07:00:00,106.563338,29.583119,0.0,V008线,2,2025-06-30 06:50:00,2025-06-30 07:10:00,2.362,4.2,,,,,小型面包车
2025-06-30,OM25062700007383,中信银行股份有限公司重庆分行（日配）,2025-06-30 07:00:00,2025-06-30 07:15:00,106.577057,29.578312,0.0,V008线,3,2025-06-30 07:15:00,2025-06-30 07:35:00,2.788,4.9,,,,,小型面包车
2025-06-30,OM25062800002683,重庆铁路投资集团有限公司,2025-06-30 07:20:00,2025-06-30 07:40:00,106.575235,29.57739,0.0,V008线,4,2025-06-30 07:38:00,2025-06-30 07:58:00,1.328,2.8,,,,,小型面包车
2025-06-30,OM25062900005848,烤匠金沙天街,2025-06-30 08:40:00,2025-06-30 09:00:00,106.465319,29.560707,0.0,V008线,5,2025-06-30 08:40:00,2025-06-30 09:05:00,12.584,16.8,,,,,小型面包车
2025-06-30,OM25062800005769,重庆两江新区爱德蒙幼儿园-学生,2025-06-30 06:00:00,2025-06-30 06:20:00,106.583517,29.661082,0.0,V009线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,26.533,25.2,125.279,229.4,120.083,2025-06-30 05:35:00,小型面包车
2025-06-30,OM25062700003672,青木关第一幼儿园-教师餐,2025-06-30 06:30:00,2025-06-30 07:00:00,106.311379,29.681187,0.0,V009线,2,2025-06-30 06:47:00,2025-06-30 07:17:00,35.301,27.3,,,,,小型面包车
2025-06-30,OM25062900003571,外训教工,2025-06-30 07:00:00,2025-06-30 07:30:00,106.324651,29.635466,0.0,V009线,3,2025-06-30 07:26:00,2025-06-30 08:01:00,7.195,9.1,,,,,小型面包车
2025-06-30,OM25062900004258,烤匠巴南万达广场店-员工餐,2025-06-30 08:30:00,2025-06-30 09:00:00,106.551076,29.405264,0.0,V009线,4,2025-06-30 08:39:00,2025-06-30 09:24:00,56.25,37.8,,,,,小型面包车
2025-06-30,OM25062900004021,勤务学院六食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,0.0,V010线,1,2025-06-30 06:30:00,2025-06-30 07:20:00,11.122,10.5,11.123,111.2,750.83,2025-06-30 06:20:00,小型面包车
2025-06-30,OM25062900002388,教职工食堂2,2025-06-30 07:00:00,2025-06-30 07:30:00,106.324651,29.635466,0.0,V010线,2,2025-06-30 07:21:00,2025-06-30 08:11:00,0.001,0.7,,,,,小型面包车
2025-06-30,OM25062900002507,耐德-龙兴,2025-06-30 05:00:00,2025-06-30 05:30:00,106.772502,29.681089,0.0,V011线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,54.222,39.2,194.784,259.2,810.983,2025-06-30 04:21:00,小型面包车
2025-06-30,OM25062800002721,国家税务总局重庆市璧山区税务局,2025-06-30 06:00:00,2025-06-30 06:30:00,106.238898,29.586376,0.0,V011线,2,2025-06-30 06:15:00,2025-06-30 06:35:00,73.77,54.6,,,,,小型面包车
2025-06-30,OM25062900003761,重庆市大足区气象局,2025-06-30 07:00:00,2025-06-30 07:30:00,105.716098,29.700127,0.0,V011线,3,2025-06-30 07:24:00,2025-06-30 07:44:00,62.152,49.0,,,,,小型面包车
2025-06-30,OM25062900005477,重庆农村商业银行股份有限公司大足支行,2025-06-30 08:20:00,2025-06-30 08:30:00,105.737082,29.69033,0.0,V011线,4,2025-06-30 08:20:00,2025-06-30 08:40:00,4.64,9.1,,,,,小型面包车
2025-06-30,OM25062900000322,川仪自动化股份-蔡家园区单位食堂,2025-06-30 07:20:00,2025-06-30 07:30:00,106.484414,29.754229,0.0,V012线,1,2025-06-30 07:20:00,2025-06-30 08:41:00,23.307,21.0,23.307,101.63,42.0,2025-06-30 00:00:00,小型面包车
2025-06-30,OM25062900000330,川仪自动化股份-北环园区单位食堂,2025-06-30 07:20:00,2025-06-30 07:30:00,106.499084,29.620278,0.0,V301线,1,2025-06-30 07:20:00,2025-06-30 10:48:00,19.145,19.6,19.145,227.46,5314.431,2025-06-30 00:00:00,4.2米
2025-06-30,OM25062900005719,中国人民解放军32614部队,2025-06-30 06:20:00,2025-06-30 06:50:00,106.56171,29.061945,0.0,V013线,1,2025-06-30 06:20:00,2025-06-30 07:40:00,91.798,65.1,214.462,254.0,888.881,2025-06-30 05:15:00,小型面包车
2025-06-30,OM25062800002705,柳荫法庭,2025-06-30 09:00:00,2025-06-30 09:25:00,106.611387,29.958465,0.0,V013线,2,2025-06-30 09:09:00,2025-06-30 09:29:00,122.664,88.9,,,,,小型面包车
2025-06-30,OM25062900001340,川仪自动化股份-北环园区单位食堂,2025-06-30 07:20:00,2025-06-30 07:30:00,106.499084,29.620278,0.0,V014线,1,2025-06-30 07:20:00,2025-06-30 08:41:00,19.145,19.6,19.145,100.32,48.0,2025-06-30 00:00:00,小型面包车
2025-06-30,OM25062900000373,高新区自来水-西彭,2025-06-30 05:50:00,2025-06-30 06:10:00,106.303766,29.332745,0.0,V015线,1,2025-06-30 05:50:00,2025-06-30 06:05:00,49.714,31.5,77.841,124.5,171.429,2025-06-30 05:18:00,小型面包车
2025-06-30,OM25062700007235,重庆市九龙坡区人民政府中梁山街道办事处,2025-06-30 06:20:00,2025-06-30 06:40:00,106.450784,29.46597,0.0,V015线,2,2025-06-30 06:33:00,2025-06-30 07:23:00,28.127,28.0,,,,,小型面包车
2025-06-30,OM25062800004609,重庆市沙坪坝区教师进修学院,2025-06-30 06:00:00,2025-06-30 06:30:00,106.475918,29.5642,0.0,V016线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,29.186,24.5,36.478,76.4,467.226,2025-06-30 05:36:00,小型面包车
2025-06-30,OM25062900003692,沙照明设施管理-沙坪坝,2025-06-30 06:20:00,2025-06-30 06:45:00,106.45166,29.578868,0.0,V016线,2,2025-06-30 06:32:00,2025-06-30 06:52:00,7.292,11.9,,,,,小型面包车
2025-06-30,OM25062900005196,重庆市应能应急救援有限公司（直属支队）,2025-06-30 05:00:00,2025-06-30 05:20:00,106.542752,29.816575,0.0,V051线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,31.243,26.6,111.079,261.6,2419.126,2025-06-30 04:33:00,大型面包车
2025-06-30,OM25062900003748,保税港港欣1号餐厅,2025-06-30 06:10:00,2025-06-30 06:30:00,106.60369,29.632117,0.0,V051线,2,2025-06-30 06:10:00,2025-06-30 06:30:00,36.299,37.8,,,,,大型面包车
2025-06-30,OM25062700002377,保税港港欣1号餐厅,2025-06-30 06:10:00,2025-06-30 06:30:00,106.60369,29.632117,0.0,V051线,3,2025-06-30 06:30:00,2025-06-30 06:50:00,0.0,0.0,,,,,大型面包车
2025-06-30,OM25062900003983,重庆远香房地产开发有限公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.491342,29.663581,0.0,V051线,4,2025-06-30 07:25:00,2025-06-30 07:45:00,27.283,35.0,,,,,大型面包车
2025-06-30,OM25062900005326,烤匠大融城-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.540047,29.582589,0.0,V051线,5,2025-06-30 08:40:00,2025-06-30 08:55:00,16.254,25.9,,,,,大型面包车
2025-06-30,OM25062900005005,重庆两江新区鱼复工业园建设投资有限公司（日配）,2025-06-30 06:00:00,2025-06-30 06:10:00,106.761989,29.632985,0.0,V052线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,48.637,34.3,101.226,135.6,2462.359,2025-06-30 05:26:00,大型面包车
2025-06-30,OM25062900003397,重庆国际物流枢纽园区-员工餐,2025-06-30 06:50:00,2025-06-30 07:10:00,106.39973,29.641279,0.0,V052线,2,2025-06-30 07:01:00,2025-06-30 07:41:00,52.589,41.3,,,,,大型面包车
2025-06-30,OM25062900004514,中国人民解放军32618部队,2025-06-30 06:00:00,2025-06-30 06:20:00,106.556975,29.56437,0.0,V017线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,33.851,30.1,46.949,215.1,1753.328,2025-06-30 05:30:00,小型面包车
2025-06-30,OM25062900004384,重庆国宾妇产医院有限公司-2楼食堂,2025-06-30 06:00:00,2025-06-30 06:30:00,106.551376,29.564366,0.0,V017线,2,2025-06-30 06:22:00,2025-06-30 07:42:00,0.895,2.1,,,,,小型面包车
2025-06-30,OM25062900005897,中建三局-联发三湾项目,2025-06-30 07:40:00,2025-06-30 08:00:00,106.521366,29.574211,0.0,V017线,3,2025-06-30 07:50:00,2025-06-30 08:10:00,5.237,8.4,,,,,小型面包车
2025-06-30,OM25062900005346,烤匠龙湖源著-员工餐,2025-06-30 08:40:00,2025-06-30 09:00:00,106.49598,29.60528,0.0,V017线,4,2025-06-30 08:40:00,2025-06-30 09:05:00,6.966,12.6,,,,,小型面包车
2025-06-30,OM25062900004495,重庆市公安局巴南区分局业务技术用房食堂,2025-06-30 06:20:00,2025-06-30 06:30:00,106.540238,29.37809,0.0,V018线,1,2025-06-30 06:20:00,2025-06-30 06:40:00,49.333,37.8,136.291,160.8,571.154,2025-06-30 05:42:00,小型面包车
2025-06-30,OM25062900001944,重庆市南岸区贝立方幼儿园,2025-06-30 06:50:00,2025-06-30 07:20:00,106.653274,29.518215,0.0,V018线,2,2025-06-30 07:04:00,2025-06-30 07:24:00,33.323,24.5,,,,,小型面包车
2025-06-30,OM25062900002406,招待所餐厅,2025-06-30 07:50:00,2025-06-30 08:20:00,106.324651,29.635466,0.0,V018线,3,2025-06-30 08:03:00,2025-06-30 08:23:00,53.635,38.5,,,,,小型面包车
2025-06-30,OM25062900004327,重庆建工集团股份有限公司-鸡冠石项目部,2025-06-30 05:00:00,2025-06-30 05:30:00,106.62307,29.614479,0.0,V019线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,38.011,32.2,170.706,262.2,2063.772,2025-06-30 04:28:00,小型面包车
2025-06-30,OM25062900003058,九龙坡区城管综合执法支队-兰花小区,2025-06-30 06:05:00,2025-06-30 06:20:00,106.466888,29.521159,0.0,V019线,2,2025-06-30 06:05:00,2025-06-30 06:25:00,26.181,30.1,,,,,小型面包车
2025-06-30,OM25062800000677,重庆市九龙坡区人民政府二郎街道办事处,2025-06-30 06:30:00,2025-06-30 07:00:00,106.455966,29.510073,0.0,V019线,3,2025-06-30 06:31:00,2025-06-30 06:51:00,2.895,5.6,,,,,小型面包车
2025-06-30,OM25062800004469,重庆浩航船务有限公司,2025-06-30 07:00:00,2025-06-30 07:25:00,106.533997,29.565588,0.0,V019线,4,2025-06-30 07:08:00,2025-06-30 07:28:00,14.524,17.5,,,,,小型面包车
2025-06-30,OM25062900001997,252513-永川站点,2025-06-30 08:30:00,2025-06-30 09:00:00,105.809037,29.394878,0.0,V019线,5,2025-06-30 08:30:00,2025-06-30 08:50:00,89.095,60.2,,,,,小型面包车
2025-06-30,OM25062900004460,特勤局训练基地,2025-06-30 06:00:00,2025-06-30 06:01:00,106.629724,29.688896,0.0,V020线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,32.316,33.6,56.428,138.6,1053.156,2025-06-30 05:26:00,小型面包车
2025-06-30,OM25062700004045,考试中心（考试考核基地水果）,2025-06-30 06:30:00,2025-06-30 07:00:00,106.508461,29.602091,0.0,V020线,2,2025-06-30 06:55:00,2025-06-30 07:45:00,24.112,35.0,,,,,小型面包车
2025-06-30,OM25062900002748,重庆特园民主党派历史陈列馆,2025-06-30 06:30:00,2025-06-30 06:50:00,106.552594,29.56729,0.0,V021线,1,2025-06-30 06:30:00,2025-06-30 07:00:00,34.432,30.1,57.971,158.5,582.501,2025-06-30 06:00:00,小型面包车
2025-06-30,OM25062900003464,中信银行-上清寺支行（日配）,2025-06-30 06:30:00,2025-06-30 07:30:00,106.554348,29.564521,0.0,V021线,2,2025-06-30 07:06:00,2025-06-30 07:26:00,2.472,5.6,,,,,小型面包车
2025-06-30,OM25062800000621,中信银行-金渝支行（日配）,2025-06-30 07:50:00,2025-06-30 08:15:00,106.532388,29.658287,0.0,V021线,3,2025-06-30 07:50:00,2025-06-30 08:10:00,15.583,21.0,,,,,小型面包车
2025-06-30,OM25062800001886,农商行两江分行-奶制品,2025-06-30 08:00:00,2025-06-30 08:30:00,106.57406,29.645788,0.0,V021线,4,2025-06-30 08:18:00,2025-06-30 08:38:00,5.484,8.4,,,,,小型面包车
2025-06-30,OM25062900002843,新大正物业集团股份有限公司（证监局）,2025-06-30 05:00:00,2025-06-30 05:30:00,106.587073,29.565019,0.0,V022线,1,2025-06-30 05:00:00,2025-06-30 05:20:00,36.193,37.8,207.795,305.7,958.665,2025-06-30 04:22:00,小型面包车
2025-06-30,OM25062800005880,铁山坪二楼食堂-面食,2025-06-30 06:00:00,2025-06-30 06:20:00,106.682204,29.624552,0.0,V022线,2,2025-06-30 06:00:00,2025-06-30 06:20:00,25.663,26.6,,,,,小型面包车
2025-06-30,OM25062800000138,重庆市人口与家庭发展研究中心-耗材,2025-06-30 06:40:00,2025-06-30 07:00:00,106.609065,29.657856,0.0,V022线,3,2025-06-30 06:40:00,2025-06-30 07:00:00,14.37,13.3,,,,,小型面包车
2025-06-30,OM25062900005899,渝北中队,2025-06-30 07:40:00,2025-06-30 08:00:00,106.636653,29.792881,0.0,V022线,4,2025-06-30 07:40:00,2025-06-30 08:00:00,29.879,29.4,,,,,小型面包车
2025-06-30,OM25062900000365,重庆市綦江区益恒环保科技有限公司,2025-06-30 07:00:00,2025-06-30 10:10:00,106.648847,29.089485,0.0,V022线,5,2025-06-30 09:08:00,2025-06-30 09:28:00,101.69,67.9,,,,,小型面包车
2025-06-30,OM25062800001545,重庆市渝北区北城书画艺术学校,2025-06-30 06:00:00,2025-06-30 06:30:00,106.51144,29.595375,0.0,V023线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,23.629,23.1,29.714,103.1,29.15,2025-06-30 05:37:00,小型面包车
2025-06-30,OM25062900000353,重庆中兴软件有限责任公司,2025-06-30 07:00:00,2025-06-30 07:30:00,106.518746,29.625885,0.0,V023线,2,2025-06-30 07:00:00,2025-06-30 07:20:00,6.085,10.5,,,,,小型面包车
2025-06-30,OM25062700001814,重庆市南岸区房屋征收中心,2025-06-30 05:59:00,2025-06-30 06:20:00,106.587459,29.543327,0.0,V024线,1,2025-06-30 05:59:00,2025-06-30 06:19:00,38.074,35.7,58.953,196.7,851.37,2025-06-30 05:23:00,小型面包车
2025-06-30,OM25062900001938,重庆市南岸区市场监督管理局（日配）,2025-06-30 06:00:00,2025-06-30 06:30:00,106.573013,29.527648,0.0,V024线,2,2025-06-30 06:26:00,2025-06-30 06:46:00,2.491,7.0,,,,,小型面包车
2025-06-30,OW25062600001160,交大幼-蔬菜类,2025-06-30 06:30:00,2025-06-30 07:00:00,106.580033,29.494323,0.0,V024线,3,2025-06-30 06:54:00,2025-06-30 07:14:00,4.039,7.7,,,,,小型面包车
2025-06-30,OM25062700001801,九龙坡铁路幼儿园,2025-06-30 08:00:00,2025-06-30 08:01:00,106.545594,29.500913,0.0,V024线,4,2025-06-30 08:00:00,2025-06-30 08:40:00,14.349,20.3,,,,,小型面包车
2025-06-30,OM25062900003725,中建五局—曾家路网项目,2025-06-30 06:25:00,2025-06-30 06:30:00,106.320257,29.548801,0.0,V025线,1,2025-06-30 06:25:00,2025-06-30 06:45:00,29.165,34.3,73.934,194.3,479.284,2025-06-30 05:51:00,小型面包车
2025-06-30,OM25062900002766,重庆曾家岩大桥建设管理有限公司_荤菜,2025-06-30 08:00:00,2025-06-30 08:30:00,106.555505,29.571809,0.0,V025线,2,2025-06-30 08:00:00,2025-06-30 08:20:00,34.945,45.5,,,,,小型面包车
2025-06-30,OM25062900004281,烤匠龙湖源著,2025-06-30 08:40:00,2025-06-30 09:00:00,106.49598,29.60528,0.0,V025线,3,2025-06-30 08:40:00,2025-06-30 09:05:00,9.824,16.8,,,,,小型面包车
2025-06-30,OM25062900003031,重庆中法供水-悦来食堂,2025-06-30 05:40:00,2025-06-30 06:10:00,106.545289,29.741987,0.0,V026线,1,2025-06-30 05:40:00,2025-06-30 06:00:00,29.232,23.1,69.953,163.1,1342.42,2025-06-30 05:17:00,小型面包车
2025-06-30,OM25062900002752,重庆建工建材物流有限公司-总部,2025-06-30 06:20:00,2025-06-30 06:30:00,106.670684,29.635736,0.0,V026线,2,2025-06-30 06:20:00,2025-06-30 06:40:00,22.677,18.9,,,,,小型面包车
2025-06-30,OM25062700002413,重庆金泰国有资产经营有限公司,2025-06-30 07:10:00,2025-06-30 07:30:00,106.794496,29.687276,0.0,V026线,3,2025-06-30 07:10:00,2025-06-30 08:00:00,18.044,15.4,,,,,小型面包车
2025-06-30,OW25062800001070,恒大小金星幼儿园-老师,2025-06-30 05:50:00,2025-06-30 06:10:00,106.453207,29.481983,0.0,V027线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,30.851,23.1,60.132,136.6,65.317,2025-06-30 05:27:00,小型面包车
2025-06-30,OM25062800004777,大石堡幼儿园-教师,2025-06-30 07:00:00,2025-06-30 07:30:00,106.333469,29.309595,0.0,V027线,2,2025-06-30 07:00:00,2025-06-30 07:20:00,27.76,30.8,,,,,小型面包车
2025-06-30,OM25062900002679,窑瓦溪幼儿园-教师,2025-06-30 07:20:00,2025-06-30 07:50:00,106.333688,29.317011,0.0,V027线,3,2025-06-30 07:24:00,2025-06-30 07:44:00,1.521,3.5,,,,,小型面包车
2025-06-30,OM25062900005397,重庆市凤鸣山中学-1楼,2025-06-30 06:00:00,2025-06-30 06:01:00,106.455654,29.535218,0.0,V028线,1,2025-06-30 06:00:00,2025-06-30 06:40:00,27.564,21.7,29.212,86.6,285.647,2025-06-30 05:38:00,小型面包车
2025-06-30,OM25062900005405,重庆市沙坪坝区医疗保障局,2025-06-30 06:30:00,2025-06-30 07:00:00,106.453372,29.546518,0.0,V028线,2,2025-06-30 06:45:00,2025-06-30 07:05:00,1.648,4.9,,,,,小型面包车
2025-06-30,OM25062900001939,依星酒店-客餐,2025-06-30 06:00:00,2025-06-30 06:20:00,106.617365,29.724688,0.0,V029线,1,2025-06-30 06:00:00,2025-06-30 06:20:00,30.555,32.2,171.083,257.7,859.643,2025-06-30 05:28:00,小型面包车
2025-06-30,OM25062900004601,勤务学院一食堂,2025-06-30 06:30:00,2025-06-30 07:00:00,106.324651,29.635466,0.0,V029线,2,2025-06-30 06:55:00,2025-06-30 07:45:00,44.151,35.0,,,,,小型面包车
2025-06-30,OM25062900005582,江北中队,2025-06-30 08:30:00,2025-06-30 08:50:00,106.831191,29.653835,0.0,V029线,3,2025-06-30 08:33:00,2025-06-30 08:53:00,66.371,48.3,,,,,小型面包车
2025-06-30,OM25062900007063,机场职工一食堂干副,2025-06-30 08:30:00,2025-06-30 09:30:00,106.656621,29.704052,0.0,V029线,4,2025-06-30 09:26:00,2025-06-30 09:46:00,30.006,32.2,,,,,小型面包车
2025-06-30,OM25062700006781,重庆颐天康养产业发展有限公司,2025-06-30 05:50:00,2025-06-30 06:10:00,106.556505,29.562989,0.0,V030线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,30.484,27.3,50.863,118.8,866.905,2025-06-30 05:23:00,小型面包车
2025-06-30,OM25062900006047,中国人民解放军32605部队-保障四队2号食堂 六公里站点,2025-06-30 06:20:00,2025-06-30 06:40:00,106.580008,29.505844,0.0,V030线,2,2025-06-30 06:24:00,2025-06-30 06:44:00,9.662,14.0,,,,,小型面包车
2025-06-30,OM25062700006785,重庆市巴南不动产登记中心,2025-06-30 06:50:00,2025-06-30 07:10:00,106.543865,29.425925,0.0,V030线,3,2025-06-30 07:02:00,2025-06-30 07:22:00,10.717,17.5,,,,,小型面包车
2025-06-30,OM25062900002577,两江小博士幼儿园-老师,2025-06-30 05:50:00,2025-06-30 06:10:00,106.561772,29.607034,0.0,V031线,1,2025-06-30 05:50:00,2025-06-30 06:10:00,30.273,24.5,35.857,99.5,335.268,2025-06-30 05:26:00,小型面包车
2025-06-30,OM25062900001309,重庆市公安局特勤局,2025-06-30 06:30:00,2025-06-30 06:50:00,106.519062,29.606843,0.0,V031线,2,2025-06-30 06:30:00,2025-06-30 07:05:00,5.584,11.9,,,,,小型面包车
2025-06-30,OM25062700004784,重庆市九龙坡区人民政府中梁山街道办事处,2025-06-30 06:20:00,2025-06-30 06:40:00,106.450784,29.46597,0.0,V032线,1,2025-06-30 06:20:00,2025-06-30 07:10:00,33.991,27.3,51.557,187.3,413.289,2025-06-30 05:53:00,小型面包车
